1499
1376
1400
1452
1513
2782
4757
3666
3255
3032
2963
3574
4698
4134
4119
5247
5355
4147
3794
3763
3616
3662
3709
4846
3960
4377
4362
4222
3992
3710
3852
3824
3768
4207
3940
4153
4305
4854
6049
5056
3517
3440
3070
3043
2974
3130
2826
2609
2530
2325
2179
2284
2149
2167
2142
2485
3546
3149
3917
4116
3710
3967
4329
5015
7112
5982
5300
6035
7304
5777
4616
4587
4433
4195
4139
4276
4504
3985
4515
4995
4976
4579
4380
4935
5420
4632
4707
5366
5871
6600
6843
10303
5105
4320
3907
3379
3015
3364
3010
2686
2546
2344
2290
2304
2871
2583
2516
2544
2710
2825
4108
4280
5032
8059
6442
6482
7326
9702
7377
6922
7656
8317
5500
5555
5241
5289
6199
5253
4464
4402
4827
5018
5223
5505
5711
5480
5183
5211
4814
5233
6318
7506
8360
12170
6008
4465
3826
3542
3299
3207
3045
2764
2756
2475
2390
2408
2663
2490
3579
3653
4744
5187
3539
3761
4483
4843
5733
6514
7093
9996
8642
8136
9687
13713
7565
7091
6838
6208
5266
4669
5383
5762
6302
7003
6998
7049
7113
7771
8695
8473
7278
7801
8864
8524
9086
14745
8216
6122
5896
5350
4961
4235
4239
3925
3467
3482
3262
3113
3893
3487
3357
3449
3387
3707
3938
6424
8090
7537
7758
7714
8174
11172
9157
8617
9788
12490
7904
7269
7112
6576
6571
6822
7478
6754
7400
8109
7732
8573
8887
9474
9726
9180
7947
8957
7410
7363
7593
13637
8196
5902
5672
4770
4660
4182
4700
4034
3862
4005
3874
4050
4293
3734
3545
3670
3415
3617
7176
5863
5334
6533
6596
6618
7395
10327
8804
7032
7829
11218
8187
6981
7198
7095
7414
7882
6526
5995
6698
7893
8539
14265
11540
11539
9555
8761
8270
7477
7715
8371
8295
12188
12661
6545
7287
5806
5728
5074
4838
4362
4479
4465
4416
4385
4709
4653
4293
4467
5933
9682
6646
6215
6827
6735
7805
8229
8523
11098
10496
8396
9083
10800
9010
8147
7562
8510
7573
7654
7863
7472
7941
8509
8573
8215
8427
8853
9596
10545
9928
8362
8952
8733
7738
9185
11617
6087
5656
5833
5413
5001
4768
4380
4223
4024
6438
4396
4500
4108
3995
5049
4741
4419
4805
7828
9422
6704
7210
7692
7510
8513
11176
8623
9392
10468
9774
7155
6736
6771
7392
8036
7393
5663
5648
6925
7267
7540
7967
8495
8735
8229
8062
6227
6187
6331
6638
8581
13325
6658
6161
5654
5288
5088
5027
4901
4543
4580
4248
4505
4498
4560
4432
4486
5063
5497
9235
6928
6687
8268
7618
7569
8040
8365
11175
8522
8733
8780
12959
6688
6668
6493
6398
6844
6524
6761
6584
6623
6994
7280
7071
7362
7268
7679
7823
6689
6019
6151
6241
7362
11026
5559
5271
5064
4814
4563
4331
5080
4729
4493
4059
3942
4057
4148
4077
4172
4080
3292
3327
3541
3893
4156
3923
4081
4384
4816
5301
4936
5452
6129
11376
7446
5873
5344
6828
5884
5881
5246
6159
6181
6776
8012
8359
8563
8556
8200
7996
8345
7223
7831
7572
7391
10255
8418
5563
5196
4991
5044
4886
4809
4526
5692
5027
4560
4500
4212
3741
3520
3392
3785
3822
4563
6906
6299
5582
6333
6959
7751
9034
9340
9857
9065
11693
10175
8046
7324
7464
7054
7356
9621
